nodo_id,nombre,distrito,tipo,latitud,longitud,demanda_paquetes,ventana_inicio,ventana_fin,prioridad
944,Punto Reparto 944,Ate,punto_reparto,-12.049075,-76.920556,16,9,18,4
945,Punto Reparto 945,Pachacámac,punto_reparto,-12.211023,-76.847337,19,10,18,4
946,Punto Reparto 946,Magdalena,punto_reparto,-12.07615,-77.074714,8,9,14,3
947,Cliente Final 947,Carabayllo,cliente_final,-11.867287,-77.009079,3,9,18,1
948,Cliente Final 948,San Martín Porres,cliente_final,-12.016144,-77.077144,2,8,14,5
949,Punto Reparto 949,San Miguel,punto_reparto,-12.08935,-77.083496,17,9,14,5
950,Punto Reparto 950,Ate,punto_reparto,-12.022168,-76.92298,22,11,16,3
951,Punto Reparto 951,Villa El Salvador,punto_reparto,-12.189088,-76.95991,12,10,16,4
952,Punto Reparto 952,Jesús María,punto_reparto,-12.087257,-77.066354,21,8,20,3
953,Punto Reparto 953,Jesús María,punto_reparto,-12.089539,-77.024961,5,9,16,5
954,Punto Reparto 954,La Molina,punto_reparto,-12.060977,-76.940519,19,9,16,5
955,Cliente Final 955,San Miguel,cliente_final,-12.072896,-77.085865,3,11,18,1
956,Cliente Final 956,Villa María,cliente_final,-12.174275,-76.948447,8,9,14,3
957,Punto Reparto 957,San Juan Lurig.,punto_reparto,-12.137677,-76.960372,12,8,16,5
958,Punto Reparto 958,Callao,punto_reparto,-12.041982,-77.119183,30,10,20,4
959,Punto Reparto 959,Callao,punto_reparto,-12.070766,-77.113443,19,8,14,3
960,Punto Reparto 960,Surco,punto_reparto,-12.155422,-76.981948,27,10,18,5
961,Cliente Final 961,Magdalena,cliente_final,-12.110642,-77.08985,10,9,20,4
962,Cliente Final 962,San Juan Lurig.,cliente_final,-12.159654,-76.984529,10,8,18,4
963,Cliente Final 963,Callao,cliente_final,-12.039209,-77.12639,4,11,18,3
964,Punto Reparto 964,Lince,punto_reparto,-12.071444,-77.028967,30,11,14,5
965,Punto Reparto 965,Puente Piedra,punto_reparto,-11.851206,-77.078045,9,11,16,2
966,Punto Reparto 966,Barranco,punto_reparto,-12.149039,-77.044821,21,10,16,2
967,Punto Reparto 967,San Borja,punto_reparto,-12.095123,-77.025499,10,10,14,2
968,Cliente Final 968,Lurín,cliente_final,-12.276874,-76.892268,6,8,20,4
969,Punto Reparto 969,Lince,punto_reparto,-12.098694,-77.04649,11,9,20,1
970,Cliente Final 970,Villa María,cliente_final,-12.176879,-76.966026,1,9,16,2
971,Cliente Final 971,Breña,cliente_final,-12.038558,-77.067385,9,8,16,1
972,Punto Reparto 972,San Borja,punto_reparto,-12.096305,-76.983079,13,9,20,5
973,Cliente Final 973,San Miguel,cliente_final,-12.086753,-77.095435,1,10,14,2
974,Punto Reparto 974,Pachacámac,punto_reparto,-12.216161,-76.887919,24,11,20,2
975,Cliente Final 975,Villa María,cliente_final,-12.143303,-76.925765,7,9,16,5
976,Hub Distribución 976,Lima Cercado,hub_distribución,-12.032588,-77.03644,95,10,16,3
977,Punto Reparto 977,Callao,punto_reparto,-12.047949,-77.139077,19,8,16,4
978,Cliente Final 978,Villa El Salvador,cliente_final,-12.199534,-76.956634,3,8,14,2
979,Punto Reparto 979,Jesús María,punto_reparto,-12.069111,-77.020689,21,11,16,5
980,Punto Reparto 980,Surco,punto_reparto,-12.158734,-76.994622,10,11,14,5
981,Punto Reparto 981,Jesús María,punto_reparto,-12.062579,-77.03035,29,8,14,4
982,Punto Reparto 982,Lima Cercado,punto_reparto,-12.044607,-77.030655,9,8,20,5
983,Cliente Final 983,Lurín,cliente_final,-12.256354,-76.853625,6,8,20,2
984,Cliente Final 984,Independencia,cliente_final,-11.979284,-77.061914,8,11,18,5
985,Cliente Final 985,Independencia,cliente_final,-11.98027,-77.048551,10,8,20,2
986,Punto Reparto 986,Ate,punto_reparto,-12.041296,-76.894646,20,9,14,3
987,Cliente Final 987,Pueblo Libre,cliente_final,-12.082433,-77.069919,9,11,18,2
988,Cliente Final 988,Miraflores,cliente_final,-12.101273,-77.018142,1,8,14,4
989,Punto Reparto 989,Breña,punto_reparto,-12.058796,-77.031245,11,10,20,3
990,Cliente Final 990,Surco,cliente_final,-12.152974,-77.016548,3,11,18,3
991,Almacén 991,Carabayllo,almacén,-11.868278,-77.035782,0,11,18,5
992,Cliente Final 992,Ate,cliente_final,-12.01305,-76.934429,7,9,20,5
993,Punto Reparto 993,Independencia,punto_reparto,-11.966487,-77.063117,22,11,16,3
994,Punto Reparto 994,Magdalena,punto_reparto,-12.078956,-77.052444,22,11,18,3
995,Punto Reparto 995,San Miguel,punto_reparto,-12.053548,-77.109117,16,11,16,1
996,Punto Reparto 996,San Martín Porres,punto_reparto,-12.009077,-77.051868,12,11,16,1
997,Punto Reparto 997,Chorrillos,punto_reparto,-12.155,-77.019865,21,11,18,5
998,Punto Reparto 998,Pueblo Libre,punto_reparto,-12.093114,-77.043435,27,8,16,4
999,Cliente Final 999,Breña,cliente_final,-12.071411,-77.064098,1,8,16,4
1000,Punto Reparto 1000,Callao,punto_reparto,-12.047365,-77.103166,24,11,14,1
1001,Cliente Final 1001,Ate,cliente_final,-12.023756,-76.906413,4,10,14,5
1002,Cliente Final 1002,San Isidro,cliente_final,-12.077196,-77.061192,7,11,18,5
1003,Punto Reparto 1003,San Isidro,punto_reparto,-12.119908,-77.034357,29,9,20,4
1004,Hub Distribución 1004,Miraflores,hub_distribución,-12.128761,-77.035552,55,10,16,1
1005,Punto Reparto 1005,Independencia,punto_reparto,-11.998298,-77.048365,24,9,16,1
1006,Punto Reparto 1006,San Juan Lurig.,punto_reparto,-12.181582,-76.965812,12,8,16,1
1007,Punto Reparto 1007,Ate,punto_reparto,-12.033362,-76.900728,29,11,18,4
1008,Cliente Final 1008,Villa El Salvador,cliente_final,-12.232171,-76.946304,10,9,14,1
1009,Hub Distribución 1009,Callao,hub_distribución,-12.048913,-77.109426,41,10,18,3
1010,Cliente Final 1010,Comas,cliente_final,-11.95505,-77.054083,5,9,16,4
1011,Punto Reparto 1011,Callao,punto_reparto,-12.075931,-77.129107,17,8,18,2
1012,Punto Reparto 1012,Lurín,punto_reparto,-12.281399,-76.845982,21,8,14,5
1013,Cliente Final 1013,Santa Anita,cliente_final,-12.045965,-76.977932,6,8,18,5
1014,Cliente Final 1014,Comas,cliente_final,-11.959335,-77.05482,10,10,20,4
1015,Punto Reparto 1015,San Miguel,punto_reparto,-12.066672,-77.090564,20,9,18,4
1016,Punto Reparto 1016,Lima Cercado,punto_reparto,-12.050419,-77.042886,19,8,20,1
1017,Punto Reparto 1017,Ate,punto_reparto,-12.030848,-76.921573,7,11,16,2
1018,Hub Distribución 1018,Independencia,hub_distribución,-11.982162,-77.036573,70,11,18,5
1019,Cliente Final 1019,Magdalena,cliente_final,-12.110351,-77.089521,1,10,16,3
1020,Hub Distribución 1020,Barranco,hub_distribución,-12.155435,-77.042097,81,10,14,5
1021,Punto Reparto 1021,Callao,punto_reparto,-12.049818,-77.110575,10,11,18,3
1022,Punto Reparto 1022,Chorrillos,punto_reparto,-12.194244,-76.999249,23,10,16,2
1023,Hub Distribución 1023,Lince,hub_distribución,-12.076199,-77.026369,55,9,16,3
1024,Hub Distribución 1024,Chorrillos,hub_distribución,-12.179355,-77.033945,59,9,16,5
1025,Punto Reparto 1025,San Juan Lurig.,punto_reparto,-12.141695,-76.957663,9,8,14,1
1026,Cliente Final 1026,Lima Cercado,cliente_final,-12.062559,-77.008863,8,8,14,4
1027,Hub Distribución 1027,San Juan Lurig.,hub_distribución,-12.14085,-76.994868,70,11,18,4
1028,Punto Reparto 1028,San Borja,punto_reparto,-12.098343,-76.991494,29,10,20,2
1029,Punto Reparto 1029,Los Olivos,punto_reparto,-12.01423,-77.065854,23,9,14,5
1030,Punto Reparto 1030,Independencia,punto_reparto,-11.992487,-77.037121,18,11,14,5
1031,Cliente Final 1031,San Juan Lurig.,cliente_final,-12.14301,-76.995573,7,9,20,1
1032,Almacén 1032,Rímac,almacén,-12.00475,-77.051605,0,11,18,1
1033,Cliente Final 1033,Miraflores,cliente_final,-12.122421,-77.048569,4,11,14,3
1034,Punto Reparto 1034,San Juan Lurig.,punto_reparto,-12.139273,-76.983299,24,10,16,5
1035,Almacén 1035,Ate,almacén,-12.03328,-76.898828,0,9,18,4
1036,Hub Distribución 1036,Pueblo Libre,hub_distribución,-12.070227,-77.056035,73,10,16,4
1037,Punto Reparto 1037,Lurín,punto_reparto,-12.290899,-76.859297,11,11,18,3
1038,Cliente Final 1038,Carabayllo,cliente_final,-11.895036,-77.011126,7,10,20,2
1039,Punto Reparto 1039,San Miguel,punto_reparto,-12.101213,-77.099281,9,9,14,3
1040,Punto Reparto 1040,Independencia,punto_reparto,-12.00146,-77.072622,12,11,20,2
1041,Hub Distribución 1041,La Molina,hub_distribución,-12.085553,-76.932963,49,11,14,2
1042,Cliente Final 1042,Lurín,cliente_final,-12.269356,-76.890943,8,9,18,4
1043,Cliente Final 1043,Santa Anita,cliente_final,-12.029975,-76.946645,5,8,20,1
1044,Punto Reparto 1044,Rímac,punto_reparto,-12.006964,-77.029487,10,8,16,3
1045,Cliente Final 1045,Lince,cliente_final,-12.079161,-77.024556,2,11,18,3
1046,Punto Reparto 1046,San Juan Lurig.,punto_reparto,-12.158928,-77.001577,16,10,18,1
1047,Punto Reparto 1047,Lurín,punto_reparto,-12.256962,-76.865778,8,10,16,5
1048,Cliente Final 1048,San Miguel,cliente_final,-12.088457,-77.093278,9,9,18,3
1049,Punto Reparto 1049,El Agustino,punto_reparto,-12.031677,-76.995631,26,11,20,1
1050,Cliente Final 1050,Villa El Salvador,cliente_final,-12.203488,-76.952581,10,10,20,2
1051,Hub Distribución 1051,Carabayllo,hub_distribución,-11.88362,-77.032873,51,10,20,5
1052,Cliente Final 1052,San Miguel,cliente_final,-12.055086,-77.1085,7,8,14,2
1053,Almacén 1053,El Agustino,almacén,-12.050381,-77.012804,0,9,18,3
1054,Punto Reparto 1054,Breña,punto_reparto,-12.071848,-77.053468,14,10,20,3
1055,Punto Reparto 1055,Puente Piedra,punto_reparto,-11.870445,-77.058644,19,10,20,4
1056,Cliente Final 1056,San Borja,cliente_final,-12.095178,-77.005016,3,8,16,2
1057,Punto Reparto 1057,Lima Cercado,punto_reparto,-12.057288,-77.048125,13,8,16,2
1058,Cliente Final 1058,Villa El Salvador,cliente_final,-12.231475,-76.955718,2,8,14,4
1059,Cliente Final 1059,Magdalena,cliente_final,-12.070115,-77.052594,1,8,20,5
1060,Punto Reparto 1060,Los Olivos,punto_reparto,-12.009478,-77.080541,7,8,18,5
1061,Punto Reparto 1061,La Molina,punto_reparto,-12.096002,-76.94385,7,11,18,2
1062,Cliente Final 1062,Villa María,cliente_final,-12.170556,-76.948411,5,11,16,2
1063,Cliente Final 1063,Jesús María,cliente_final,-12.058835,-77.05291,3,8,14,3
1064,Punto Reparto 1064,Carabayllo,punto_reparto,-11.857359,-77.038663,15,11,20,5
1065,Cliente Final 1065,Callao,cliente_final,-12.055718,-77.095944,5,11,16,5
1066,Punto Reparto 1066,San Borja,punto_reparto,-12.128272,-77.005863,23,11,20,5
1067,Cliente Final 1067,Breña,cliente_final,-12.061743,-77.068907,9,10,18,4
1068,Cliente Final 1068,Magdalena,cliente_final,-12.080353,-77.051405,4,8,20,3
1069,Hub Distribución 1069,San Juan Lurig.,hub_distribución,-12.147582,-76.983039,82,10,16,3
1070,Punto Reparto 1070,Miraflores,punto_reparto,-12.136082,-77.019518,5,9,18,3
1071,Punto Reparto 1071,Lince,punto_reparto,-12.075303,-77.05022,22,8,20,4
1072,Cliente Final 1072,Santa Anita,cliente_final,-12.063636,-76.9868,1,11,18,5
1073,Punto Reparto 1073,Villa María,punto_reparto,-12.15178,-76.940353,30,8,18,2
1074,Punto Reparto 1074,Lurín,punto_reparto,-12.298822,-76.894044,22,11,20,2
1075,Punto Reparto 1075,San Borja,punto_reparto,-12.088857,-77.013423,27,11,20,2
1076,Punto Reparto 1076,Ate,punto_reparto,-12.049733,-76.923882,7,11,16,5
1077,Punto Reparto 1077,Los Olivos,punto_reparto,-11.984612,-77.082732,30,10,18,5
1078,Punto Reparto 1078,Independencia,punto_reparto,-11.995448,-77.07329,13,11,16,1
1079,Punto Reparto 1079,San Borja,punto_reparto,-12.085407,-76.994685,9,10,14,4
1080,Punto Reparto 1080,Pueblo Libre,punto_reparto,-12.078911,-77.065253,19,10,20,2
1081,Punto Reparto 1081,El Agustino,punto_reparto,-12.030179,-76.999893,5,9,14,5
1082,Cliente Final 1082,Miraflores,cliente_final,-12.119094,-77.032602,3,8,18,3
1083,Punto Reparto 1083,La Molina,punto_reparto,-12.076929,-76.942975,27,11,14,2
1084,Punto Reparto 1084,Barranco,punto_reparto,-12.140018,-77.04084,9,8,20,2
1085,Punto Reparto 1085,El Agustino,punto_reparto,-12.057858,-77.000396,18,10,20,3
1086,Punto Reparto 1086,Pachacámac,punto_reparto,-12.237407,-76.852216,27,8,18,1
1087,Almacén 1087,Comas,almacén,-11.93961,-77.054036,0,9,14,3
1088,Punto Reparto 1088,Los Olivos,punto_reparto,-11.975362,-77.091548,17,8,20,2
1089,Cliente Final 1089,Chorrillos,cliente_final,-12.166966,-77.016079,5,11,14,1
1090,Cliente Final 1090,Los Olivos,cliente_final,-12.002336,-77.094501,4,11,20,2
1091,Cliente Final 1091,San Martín Porres,cliente_final,-12.018217,-77.053194,1,9,20,1
1092,Punto Reparto 1092,Jesús María,punto_reparto,-12.056134,-77.044045,26,9,20,4
1093,Punto Reparto 1093,Lima Cercado,punto_reparto,-12.030722,-77.033535,14,10,16,1
1094,Punto Reparto 1094,San Martín Porres,punto_reparto,-12.002251,-77.050872,22,8,18,4
1095,Cliente Final 1095,Breña,cliente_final,-12.083115,-77.059209,5,9,18,1
1096,Punto Reparto 1096,Carabayllo,punto_reparto,-11.859911,-77.044826,26,9,14,2
1097,Punto Reparto 1097,Breña,punto_reparto,-12.043032,-77.05913,18,10,14,2
1098,Hub Distribución 1098,Independencia,hub_distribución,-11.966597,-77.081672,65,8,20,2
1099,Cliente Final 1099,Miraflores,cliente_final,-12.140395,-77.034427,1,11,16,3
1100,Punto Reparto 1100,Los Olivos,punto_reparto,-11.993326,-77.045141,7,9,16,4
1101,Punto Reparto 1101,Barranco,punto_reparto,-12.154242,-77.035694,26,10,14,1
1102,Punto Reparto 1102,San Juan Lurig.,punto_reparto,-12.166373,-77.001564,25,9,14,2
1103,Cliente Final 1103,Lince,cliente_final,-12.086788,-77.025563,4,10,18,4
1104,Punto Reparto 1104,San Martín Porres,punto_reparto,-12.009562,-77.094582,11,8,20,3
1105,Almacén 1105,San Martín Porres,almacén,-12.011916,-77.070801,0,9,18,1
1106,Punto Reparto 1106,Lince,punto_reparto,-12.069775,-77.02306,27,11,18,5
1107,Hub Distribución 1107,Rímac,hub_distribución,-12.050277,-77.018374,92,9,16,5
1108,Cliente Final 1108,San Juan Lurig.,cliente_final,-12.145902,-76.967413,6,11,18,5
1109,Cliente Final 1109,Callao,cliente_final,-12.0551,-77.135984,9,9,14,5
1110,Punto Reparto 1110,La Molina,punto_reparto,-12.077476,-76.932487,19,10,18,5
1111,Cliente Final 1111,San Juan Lurig.,cliente_final,-12.175251,-76.96048,8,8,20,2
1112,Hub Distribución 1112,Puente Piedra,hub_distribución,-11.849589,-77.067064,32,10,16,3
1113,Punto Reparto 1113,San Martín Porres,punto_reparto,-12.012293,-77.050544,7,11,16,5
1114,Punto Reparto 1114,Lima Cercado,punto_reparto,-12.03868,-77.048276,20,9,18,3
1115,Punto Reparto 1115,Lurín,punto_reparto,-12.26718,-76.881453,25,10,14,1
1116,Punto Reparto 1116,Jesús María,punto_reparto,-12.082609,-77.056225,26,8,14,2
1117,Punto Reparto 1117,San Borja,punto_reparto,-12.112157,-76.980108,6,9,14,4
1118,Cliente Final 1118,Chorrillos,cliente_final,-12.185604,-77.043651,2,8,20,4
1119,Cliente Final 1119,Jesús María,cliente_final,-12.07916,-77.027208,10,10,14,3
1120,Cliente Final 1120,Villa María,cliente_final,-12.148588,-76.952503,10,8,14,2
1121,Hub Distribución 1121,Breña,hub_distribución,-12.073697,-77.031647,92,8,20,1
1122,Punto Reparto 1122,San Juan Lurig.,punto_reparto,-12.168774,-76.991524,22,11,18,1
1123,Hub Distribución 1123,Comas,hub_distribución,-11.930268,-77.064064,64,8,14,3
1124,Cliente Final 1124,Barranco,cliente_final,-12.157068,-77.013602,4,8,14,2
1125,Punto Reparto 1125,Magdalena,punto_reparto,-12.075299,-77.055257,17,9,16,5
1126,Punto Reparto 1126,Lima Cercado,punto_reparto,-12.065881,-77.021153,12,9,20,1
1127,Punto Reparto 1127,Los Olivos,punto_reparto,-11.993383,-77.093443,25,10,20,4
1128,Punto Reparto 1128,Puente Piedra,punto_reparto,-11.893316,-77.061041,8,9,16,5
1129,Cliente Final 1129,Villa El Salvador,cliente_final,-12.207133,-76.963051,9,10,16,5
1130,Cliente Final 1130,Pueblo Libre,cliente_final,-12.083549,-77.041804,8,10,18,5
1131,Cliente Final 1131,El Agustino,cliente_final,-12.048735,-76.989952,6,11,20,3
1132,Punto Reparto 1132,Pueblo Libre,punto_reparto,-12.058429,-77.044456,12,9,20,5
1133,Punto Reparto 1133,Callao,punto_reparto,-12.052165,-77.139637,28,10,18,4
1134,Cliente Final 1134,Pachacámac,cliente_final,-12.207055,-76.880668,7,8,14,3
1135,Cliente Final 1135,Pueblo Libre,cliente_final,-12.059367,-77.043799,1,9,18,1
1136,Punto Reparto 1136,Santa Anita,punto_reparto,-12.059825,-76.984882,12,9,18,1
1137,Punto Reparto 1137,Los Olivos,punto_reparto,-12.008496,-77.093879,27,10,16,1
1138,Punto Reparto 1138,San Isidro,punto_reparto,-12.083313,-77.033491,19,10,16,2
1139,Almacén 1139,Ate,almacén,-12.022283,-76.923399,0,10,16,2
1140,Cliente Final 1140,Ate,cliente_final,-12.016782,-76.903813,5,8,20,5
1141,Hub Distribución 1141,Callao,hub_distribución,-12.079053,-77.101144,57,8,18,4
1142,Cliente Final 1142,San Borja,cliente_final,-12.10523,-76.994269,8,8,18,1
1143,Cliente Final 1143,San Martín Porres,cliente_final,-12.015653,-77.065952,10,11,14,1
1144,Cliente Final 1144,Callao,cliente_final,-12.043163,-77.120885,6,10,20,4
1145,Hub Distribución 1145,Callao,hub_distribución,-12.061538,-77.131556,45,9,14,4
1146,Punto Reparto 1146,San Isidro,punto_reparto,-12.076091,-77.015343,14,8,18,5
1147,Cliente Final 1147,San Miguel,cliente_final,-12.075516,-77.101118,3,10,16,2
1148,Cliente Final 1148,San Isidro,cliente_final,-12.073444,-77.029325,7,11,14,2
1149,Punto Reparto 1149,Lurín,punto_reparto,-12.267245,-76.865342,14,11,16,2
1150,Cliente Final 1150,El Agustino,cliente_final,-12.042262,-77.001261,2,11,14,5
1151,Punto Reparto 1151,Villa El Salvador,punto_reparto,-12.216344,-76.917915,13,8,20,5
1152,Cliente Final 1152,Lurín,cliente_final,-12.277982,-76.860456,3,9,20,5
1153,Punto Reparto 1153,Chorrillos,punto_reparto,-12.162568,-77.033736,20,11,16,5
1154,Punto Reparto 1154,Pueblo Libre,punto_reparto,-12.067903,-77.056735,28,9,16,1
1155,Cliente Final 1155,Ate,cliente_final,-12.019743,-76.912241,7,10,14,1
1156,Almacén 1156,Lima Cercado,almacén,-12.028432,-77.047614,0,11,20,3
1157,Cliente Final 1157,San Juan Lurig.,cliente_final,-12.146045,-76.974515,4,10,18,5
1158,Cliente Final 1158,Breña,cliente_final,-12.044992,-77.038459,1,10,16,3
1159,Punto Reparto 1159,Pueblo Libre,punto_reparto,-12.072903,-77.062275,30,11,16,4
1160,Punto Reparto 1160,San Isidro,punto_reparto,-12.114815,-77.03317,12,9,18,2
1161,Hub Distribución 1161,Los Olivos,hub_distribución,-11.968935,-77.06584,40,8,14,2
1162,Punto Reparto 1162,Pueblo Libre,punto_reparto,-12.081954,-77.084101,9,10,14,3
1163,Hub Distribución 1163,Rímac,hub_distribución,-12.032433,-77.052472,44,10,20,4
1164,Cliente Final 1164,Miraflores,cliente_final,-12.100051,-77.009054,6,9,16,2
1165,Cliente Final 1165,Magdalena,cliente_final,-12.103638,-77.05015,9,10,20,5
1166,Punto Reparto 1166,San Martín Porres,punto_reparto,-12.035167,-77.058129,9,8,20,5
1167,Punto Reparto 1167,Puente Piedra,punto_reparto,-11.854868,-77.055138,26,8,18,2
1168,Cliente Final 1168,San Isidro,cliente_final,-12.077632,-77.030668,5,9,18,1
1169,Punto Reparto 1169,Pachacámac,punto_reparto,-12.23375,-76.854631,25,8,14,4
1170,Cliente Final 1170,Lima Cercado,cliente_final,-12.053536,-77.052749,5,10,14,1
1171,Cliente Final 1171,Santa Anita,cliente_final,-12.031051,-76.944273,7,9,20,5
1172,Punto Reparto 1172,Rímac,punto_reparto,-12.049345,-77.03742,8,10,20,5
1173,Punto Reparto 1173,Magdalena,punto_reparto,-12.10366,-77.081832,7,9,16,5
1174,Punto Reparto 1174,Pachacámac,punto_reparto,-12.243572,-76.891951,22,8,14,2
1175,Cliente Final 1175,Callao,cliente_final,-12.073636,-77.094346,9,10,18,4
1176,Punto Reparto 1176,Villa El Salvador,punto_reparto,-12.186612,-76.943013,28,9,14,3
1177,Punto Reparto 1177,Lima Cercado,punto_reparto,-12.030385,-77.039787,16,10,18,2
1178,Punto Reparto 1178,Jesús María,punto_reparto,-12.086675,-77.061816,13,8,18,4
1179,Punto Reparto 1179,Puente Piedra,punto_reparto,-11.877234,-77.0713,5,10,16,2
1180,Punto Reparto 1180,El Agustino,punto_reparto,-12.054475,-76.994549,17,9,14,4
1181,Punto Reparto 1181,Jesús María,punto_reparto,-12.081168,-77.025067,26,9,20,2
1182,Punto Reparto 1182,San Miguel,punto_reparto,-12.097763,-77.087473,9,11,18,5
1183,Punto Reparto 1183,El Agustino,punto_reparto,-12.03683,-76.99481,19,9,16,2
1184,Punto Reparto 1184,San Miguel,punto_reparto,-12.072865,-77.086425,22,9,16,3
1185,Punto Reparto 1185,Rímac,punto_reparto,-12.0224,-77.043018,27,9,20,2
1186,Punto Reparto 1186,Breña,punto_reparto,-12.082786,-77.055621,23,9,18,1
1187,Punto Reparto 1187,Magdalena,punto_reparto,-12.073081,-77.090451,22,8,16,3
1188,Punto Reparto 1188,Comas,punto_reparto,-11.942078,-77.03875,9,8,18,4
1189,Cliente Final 1189,Lurín,cliente_final,-12.269639,-76.856148,5,11,18,2
1190,Cliente Final 1190,Los Olivos,cliente_final,-11.999306,-77.068099,4,8,16,2
1191,Punto Reparto 1191,Miraflores,punto_reparto,-12.094627,-77.008724,29,10,16,5
1192,Cliente Final 1192,Villa María,cliente_final,-12.178642,-76.94163,4,8,18,1
1193,Cliente Final 1193,Rímac,cliente_final,-12.028972,-77.032541,8,9,20,3
1194,Punto Reparto 1194,San Borja,punto_reparto,-12.11533,-76.98251,17,11,20,2
1195,Cliente Final 1195,San Borja,cliente_final,-12.116988,-77.002801,4,9,14,4
1196,Cliente Final 1196,Los Olivos,cliente_final,-12.0087,-77.085179,1,10,20,2
1197,Punto Reparto 1197,San Martín Porres,punto_reparto,-12.036225,-77.066614,26,9,16,1
1198,Punto Reparto 1198,San Borja,punto_reparto,-12.108919,-76.993263,19,11,18,4
1199,Cliente Final 1199,Puente Piedra,cliente_final,-11.867367,-77.086391,4,11,20,1
1200,Punto Reparto 1200,Pueblo Libre,punto_reparto,-12.092639,-77.058156,28,11,18,4
1201,Punto Reparto 1201,Pueblo Libre,punto_reparto,-12.085768,-77.075765,28,8,14,4
1202,Cliente Final 1202,Pachacámac,cliente_final,-12.215714,-76.882715,1,9,20,1
1203,Punto Reparto 1203,Magdalena,punto_reparto,-12.065704,-77.064737,17,8,16,3
1204,Punto Reparto 1204,Pachacámac,punto_reparto,-12.238273,-76.857113,17,10,18,4
1205,Cliente Final 1205,San Borja,cliente_final,-12.129049,-76.997661,7,10,14,5
1206,Cliente Final 1206,Puente Piedra,cliente_final,-11.855204,-77.096244,3,11,20,1
1207,Cliente Final 1207,San Martín Porres,cliente_final,-12.033975,-77.08409,9,8,16,5
1208,Almacén 1208,Puente Piedra,almacén,-11.882517,-77.091838,0,9,20,4
1209,Hub Distribución 1209,El Agustino,hub_distribución,-12.021467,-76.99537,87,8,16,4
1210,Punto Reparto 1210,San Miguel,punto_reparto,-12.064387,-77.104098,27,9,20,1
1211,Punto Reparto 1211,Ate,punto_reparto,-12.037439,-76.930311,15,9,14,1
1212,Punto Reparto 1212,Surco,punto_reparto,-12.125963,-77.022697,27,11,18,1
1213,Cliente Final 1213,Jesús María,cliente_final,-12.087923,-77.056393,7,9,20,5
1214,Cliente Final 1214,Villa El Salvador,cliente_final,-12.211597,-76.941685,1,9,18,5
1215,Punto Reparto 1215,Carabayllo,punto_reparto,-11.897275,-77.030637,26,9,16,2
1216,Cliente Final 1216,San Borja,cliente_final,-12.103554,-76.975522,1,11,18,3
1217,Punto Reparto 1217,San Martín Porres,punto_reparto,-12.025107,-77.053622,29,11,18,2
1218,Punto Reparto 1218,Surco,punto_reparto,-12.170477,-77.014478,9,9,14,5
1219,Cliente Final 1219,Los Olivos,cliente_final,-11.989471,-77.064244,5,8,20,4
1220,Punto Reparto 1220,Carabayllo,punto_reparto,-11.879507,-77.029936,20,8,20,2
1221,Punto Reparto 1221,Chorrillos,punto_reparto,-12.193254,-77.019942,23,11,20,4
1222,Almacén 1222,Pachacámac,almacén,-12.215041,-76.888966,0,8,14,2
1223,Punto Reparto 1223,Puente Piedra,punto_reparto,-11.872548,-77.093126,22,10,16,1
1224,Hub Distribución 1224,San Borja,hub_distribución,-12.09717,-77.01992,48,8,18,1
1225,Punto Reparto 1225,La Molina,punto_reparto,-12.094448,-76.960925,6,10,18,1
1226,Cliente Final 1226,San Isidro,cliente_final,-12.082428,-77.042195,2,11,16,2
1227,Punto Reparto 1227,Lima Cercado,punto_reparto,-12.064026,-77.017461,14,9,20,5
1228,Cliente Final 1228,San Juan Lurig.,cliente_final,-12.15113,-76.976711,1,8,18,3
1229,Almacén 1229,San Juan Lurig.,almacén,-12.165634,-77.001692,0,11,14,4
1230,Cliente Final 1230,Comas,cliente_final,-11.923657,-77.048763,9,8,18,4
1231,Punto Reparto 1231,La Molina,punto_reparto,-12.096779,-76.952346,8,10,18,5
1232,Cliente Final 1232,Lurín,cliente_final,-12.254925,-76.861607,9,9,16,5
1233,Cliente Final 1233,San Isidro,cliente_final,-12.109225,-77.031227,2,8,20,5
1234,Cliente Final 1234,Callao,cliente_final,-12.065123,-77.100595,5,11,18,3
1235,Punto Reparto 1235,Jesús María,punto_reparto,-12.054057,-77.031347,23,10,16,5
1236,Almacén 1236,San Miguel,almacén,-12.087819,-77.063532,0,11,20,4
1237,Hub Distribución 1237,Independencia,hub_distribución,-11.979198,-77.049688,53,9,18,2
1238,Punto Reparto 1238,Miraflores,punto_reparto,-12.094595,-77.037606,8,8,20,1
1239,Punto Reparto 1239,San Martín Porres,punto_reparto,-12.041053,-77.07286,11,11,20,1
1240,Cliente Final 1240,El Agustino,cliente_final,-12.047831,-76.993271,6,9,14,2
1241,Cliente Final 1241,Rímac,cliente_final,-12.044313,-77.038075,5,10,14,3
1242,Punto Reparto 1242,Santa Anita,punto_reparto,-12.06881,-76.982282,21,10,14,1
1243,Cliente Final 1243,Lima Cercado,cliente_final,-12.040539,-77.048576,6,10,20,5
1244,Punto Reparto 1244,Pueblo Libre,punto_reparto,-12.077364,-77.061624,5,9,16,3
1245,Cliente Final 1245,Comas,cliente_final,-11.941452,-77.041904,6,11,20,1
1246,Cliente Final 1246,Breña,cliente_final,-12.049207,-77.049705,3,11,16,4
