origen,destino,distancia_km,tiempo_min,costo_sol,tipo_via,congestion
1287,346,0.4342,5.41,0.98,vía_expresa,alta
1287,685,0.5783,4.14,1.66,jirón,alta
1287,1105,0.6618,3.85,1.59,jirón,alta
1287,1060,0.7145,3.3,1.87,carretera,baja
1288,612,0.1531,4.15,1.55,vía_expresa,baja
1288,525,0.223,4.66,1.9,avenida,baja
1288,1389,0.2257,2.26,1.93,jirón,baja
1288,1252,0.4434,3.91,1.44,carretera,baja
1288,1249,0.4672,4.05,1.35,vía_expresa,alta
1288,34,0.4683,5.15,1.54,jirón,alta
1289,1028,0.1846,1.43,1.56,jirón,baja
1289,292,0.2233,2.34,2.06,avenida,alta
1289,1142,0.6511,2.94,2.42,avenida,alta
1289,1351,0.9368,3.83,1.92,vía_expresa,media
1289,1198,1.0378,6.83,2.56,vía_expresa,baja
1289,972,1.0976,6.61,1.95,vía_expresa,media
1290,990,0.1307,2.51,1.13,carretera,alta
1290,742,0.357,5.26,1.12,avenida,alta
1290,26,0.4126,3.15,2.14,carretera,baja
1290,919,0.4267,3.29,1.97,avenida,baja
1290,1368,0.4291,5.47,1.07,jirón,alta
1290,872,0.5195,3.3,1.25,avenida,alta
1291,368,0.5179,4.51,2.07,jirón,alta
1291,74,0.5804,3.16,1.97,avenida,baja
1291,1239,0.6367,3.73,2.16,avenida,media
1291,528,0.6455,6.19,1.83,carretera,alta
1291,263,0.8047,5.75,1.88,jirón,media
1291,1336,0.8245,3.65,1.85,vía_expresa,baja
1292,635,0.4688,3.48,1.32,avenida,media
1292,842,0.4861,4.5,1.1,carretera,media
1292,156,0.5505,5.36,1.68,jirón,baja
1292,1369,0.6576,6.05,2.42,vía_expresa,media
1292,521,0.6682,4.59,1.43,carretera,alta
1292,736,0.7104,2.96,2.15,vía_expresa,baja
1293,45,0.5182,2.25,1.82,avenida,media
1293,99,0.6603,4.59,2.3,jirón,media
1293,188,0.8156,3.3,1.24,jirón,alta
1293,676,0.8363,5.86,2.65,jirón,media
1293,904,0.9619,4.77,1.49,carretera,alta
1293,941,0.9835,3.69,1.73,avenida,alta
1294,1263,0.1286,3.94,1.85,carretera,alta
1294,1415,0.2105,2.85,0.8,carretera,alta
1294,1441,0.3834,4.1,1.95,carretera,media
1294,339,0.406,5.16,1.44,carretera,media
1294,1065,0.5493,3.83,2.12,jirón,baja
1294,1306,0.7616,5.82,1.16,carretera,baja
1295,546,0.3285,5.53,1.03,jirón,alta
1295,609,0.6676,4.44,1.81,carretera,media
1295,1171,0.739,3.5,2.46,avenida,alta
1295,494,0.75,4.85,2.28,carretera,baja
1295,1043,0.8063,3.11,2.21,vía_expresa,media
1295,1261,0.8677,6.49,2.36,jirón,media
1296,639,0.2142,3.39,1.82,carretera,baja
1296,678,0.3152,4.6,2.13,avenida,baja
1296,1187,0.3198,4.83,1.24,avenida,media
1296,1015,0.4288,3.79,1.93,vía_expresa,baja
1296,1175,0.4711,3.02,2.18,avenida,alta
1296,677,0.4873,2.97,1.53,jirón,alta
1297,309,0.2458,2.68,1.83,jirón,alta
1297,1413,0.2783,4.54,1.31,carretera,media
1297,967,0.2791,3.48,2.0,vía_expresa,media
1297,1377,0.3602,2.87,1.07,jirón,baja
1297,1428,0.4621,4.97,2.02,vía_expresa,alta
1297,682,0.5532,5.7,1.48,avenida,media
1298,701,0.2608,4.24,1.36,vía_expresa,alta
1298,476,0.5654,5.87,1.09,carretera,alta
1298,836,0.7426,4.36,2.17,carretera,media
1298,101,0.7483,5.21,1.26,vía_expresa,media
1298,1450,1.2636,5.77,2.45,carretera,baja
1298,174,1.329,5.92,2.26,jirón,media
1299,450,0.282,2.57,1.7,carretera,alta
1299,749,0.3191,5.17,1.24,vía_expresa,baja
1299,715,0.4449,5.34,0.99,jirón,alta
1299,1073,0.5756,3.49,2.47,jirón,baja
1299,758,0.7316,3.51,1.68,avenida,alta
1299,354,0.7568,3.11,1.74,vía_expresa,baja
1300,1214,0.5163,4.41,1.06,jirón,alta
1300,21,0.6752,5.19,2.43,vía_expresa,alta
1300,789,0.7343,6.04,1.96,vía_expresa,alta
1300,774,1.0523,5.05,1.85,vía_expresa,alta
1300,16,1.235,6.48,2.31,vía_expresa,alta
1300,564,1.2772,4.35,2.44,jirón,baja
1301,1224,0.0558,2.5,1.29,avenida,media
1301,392,0.345,4.52,1.38,jirón,baja
1301,832,0.4361,4.92,2.09,avenida,media
1301,988,0.4505,2.9,1.24,avenida,baja
1301,479,0.4511,3.83,1.49,avenida,baja
1301,1395,0.4844,3.92,1.22,avenida,alta
1302,194,0.1626,1.69,1.88,vía_expresa,baja
1302,1087,0.6038,4.07,2.04,avenida,alta
1302,1477,0.9245,4.3,1.8,vía_expresa,baja
1302,520,0.9745,4.63,1.55,jirón,baja
1302,731,1.1047,4.86,1.96,vía_expresa,baja
1302,695,1.1078,5.78,1.97,vía_expresa,media
1303,1225,0.77,4.11,2.25,jirón,alta
1303,20,1.3101,5.7,2.81,avenida,media
1303,818,1.5195,7.56,3.05,avenida,baja
1303,1216,1.5225,7.47,2.03,jirón,baja
1303,691,1.5398,4.95,2.0,jirón,alta
1303,1467,1.5546,5.89,3.12,vía_expresa,baja
1304,293,0.2629,4.52,1.21,jirón,media
1304,333,0.3782,5.11,0.94,jirón,baja
1304,1423,0.5345,5.93,2.21,avenida,alta
1304,1243,0.5345,5.44,2.24,carretera,alta
1304,432,0.5893,4.84,1.62,jirón,alta
1304,67,0.5921,2.45,1.51,avenida,alta
1305,1041,0.3554,2.12,1.79,jirón,alta
1305,219,0.4825,5.01,1.61,avenida,baja
1305,303,0.7556,5.06,1.78,vía_expresa,baja
1305,481,0.8064,4.18,2.27,carretera,media
1305,732,0.8243,3.35,1.31,jirón,baja
1305,326,0.9099,4.48,2.55,carretera,media
1306,1000,0.0485,1.14,0.84,vía_expresa,alta
1306,1263,0.6332,2.46,1.3,carretera,baja
1306,1258,0.6892,5.71,1.82,jirón,media
1306,1009,0.7464,5.02,1.43,avenida,alta
1306,1294,0.7616,3.33,2.21,carretera,baja
1306,878,0.7913,5.96,1.84,carretera,media
1307,885,0.2298,3.27,0.84,carretera,baja
1307,1359,0.6957,5.64,2.33,jirón,baja
1307,1152,0.7497,3.98,1.89,avenida,media
1307,1037,0.9566,6.07,1.5,vía_expresa,media
1307,1012,1.085,3.78,2.7,carretera,alta
1307,51,1.2061,5.83,2.28,jirón,alta
1308,66,0.2351,3.87,1.46,jirón,baja
1308,957,0.501,5.63,1.04,avenida,media
1308,1436,0.5324,4.41,1.62,vía_expresa,media
1308,171,0.699,4.7,1.46,avenida,media
1308,332,0.7275,5.88,1.78,carretera,baja
1308,1468,0.7489,4.53,2.63,jirón,alta
1309,1023,0.1365,5.06,1.74,avenida,alta
1309,1119,0.2376,4.1,1.69,avenida,baja
1309,1168,0.3726,4.0,1.66,carretera,alta
1309,1045,0.3812,4.88,1.11,carretera,alta
1309,716,0.3847,5.2,1.51,vía_expresa,media
1309,1148,0.4551,2.22,2.21,vía_expresa,media
1310,963,1.0002,5.5,1.37,avenida,alta
1310,1352,1.017,6.61,2.64,carretera,alta
1310,359,1.4534,5.29,2.34,vía_expresa,alta
1310,1455,1.609,4.97,3.29,carretera,alta
1310,977,1.6408,7.31,2.47,avenida,baja
1310,1144,1.7428,6.8,2.41,jirón,alta
1311,613,0.3532,3.55,1.42,avenida,alta
1311,1048,0.4203,4.94,1.86,vía_expresa,baja
1311,973,0.4569,4.74,1.63,avenida,media
1311,718,0.771,3.09,2.16,avenida,baja
1311,551,1.0076,6.72,2.42,avenida,baja
1311,1446,1.0202,3.67,2.5,vía_expresa,media
1312,722,0.2683,4.95,1.37,jirón,media
1312,415,0.2833,2.22,0.77,vía_expresa,baja
1312,1213,0.3237,2.83,1.15,jirón,media
1312,661,0.3934,3.23,1.56,vía_expresa,alta
1312,261,0.4142,2.23,1.8,avenida,media
1312,355,0.5713,3.77,2.27,vía_expresa,media
1313,513,0.6503,5.66,2.32,vía_expresa,media
1313,594,0.6963,4.31,1.57,vía_expresa,media
1313,498,1.1385,4.08,1.83,vía_expresa,media
1313,160,1.2213,6.35,1.55,carretera,media
1313,184,1.3016,7.55,2.95,vía_expresa,alta
1313,119,1.3637,7.59,2.74,avenida,media
1314,1426,0.2375,3.54,1.46,avenida,baja
1314,1424,0.5921,5.58,1.5,avenida,baja
1314,756,1.0713,7.01,2.61,vía_expresa,media
1314,1208,1.1603,3.83,1.89,vía_expresa,alta
1314,783,1.3845,7.35,2.71,carretera,alta
1314,615,1.715,4.64,1.98,avenida,media
1315,799,0.0994,2.74,1.83,vía_expresa,alta
1315,1485,0.2905,1.63,0.79,avenida,baja
1315,458,0.2919,3.39,1.53,carretera,media
1315,347,0.3474,3.26,2.17,jirón,alta
1315,355,0.4753,3.19,1.65,jirón,media
1315,1364,0.4897,4.99,1.26,avenida,alta
1316,1173,0.2667,3.95,0.88,avenida,alta
1316,914,0.5376,4.2,2.38,vía_expresa,media
1316,201,0.7411,2.75,1.46,avenida,baja
1316,932,0.8748,6.59,1.77,jirón,alta
1316,320,0.9217,5.01,1.66,jirón,media
1316,1382,0.9725,5.47,1.48,avenida,baja
1317,254,0.1638,4.35,1.54,avenida,alta
1317,585,0.2031,2.58,1.67,carretera,baja
1317,351,0.2375,4.78,1.17,vía_expresa,alta
1317,801,0.3543,4.21,2.03,avenida,alta
1317,641,0.5655,4.86,2.12,jirón,baja
1317,199,0.6333,4.5,2.1,vía_expresa,media
1318,507,0.468,3.49,1.54,vía_expresa,baja
1318,1479,0.4946,5.36,1.71,carretera,baja
1318,192,0.5659,5.71,2.15,carretera,baja
1318,887,0.832,5.25,2.05,vía_expresa,alta
1318,533,0.8547,3.58,1.92,carretera,alta
1318,869,0.9123,5.62,1.57,avenida,alta
1319,634,0.0448,1.88,0.9,jirón,alta
1319,1163,0.1857,3.87,1.68,vía_expresa,alta
1319,568,0.3191,1.67,1.35,vía_expresa,baja
1319,1365,0.324,3.69,2.09,vía_expresa,baja
1319,442,0.3925,3.18,1.3,avenida,alta
1319,1269,0.4009,3.1,1.17,avenida,baja
1320,1397,0.3823,5.02,1.59,avenida,media
1320,138,0.4414,3.63,1.55,vía_expresa,media
1320,327,0.4694,2.22,1.1,jirón,baja
1320,228,0.553,5.6,1.06,jirón,alta
1320,1063,0.6611,6.2,2.55,carretera,media
1320,15,0.6613,3.4,1.6,jirón,baja
1321,474,0.323,4.36,0.79,vía_expresa,baja
1321,1200,0.3437,3.2,1.53,vía_expresa,baja
1321,1463,0.389,4.16,1.8,carretera,alta
1321,1379,0.5368,3.96,2.35,vía_expresa,media
1321,195,0.6316,3.63,2.36,avenida,baja
1321,525,0.6399,5.97,1.47,vía_expresa,media
1322,1405,0.1351,5.06,1.66,avenida,alta
1322,737,0.2094,4.4,1.15,vía_expresa,media
1322,1366,0.2744,4.61,1.27,carretera,media
1322,780,0.2853,4.28,2.17,jirón,media
1322,1020,0.2861,2.13,1.37,avenida,alta
1322,636,0.6013,2.65,1.79,avenida,baja
1323,481,0.629,5.53,1.51,vía_expresa,media
1323,732,0.6886,5.95,2.27,carretera,baja
1323,158,0.7303,3.74,1.76,vía_expresa,media
1323,891,1.1933,7.36,2.49,avenida,alta
1323,1305,1.3343,5.32,2.93,avenida,alta
1323,1041,1.3541,5.89,2.41,jirón,baja
1324,257,0.0981,4.63,0.92,vía_expresa,media
1324,633,0.1617,4.13,0.9,vía_expresa,media
1324,236,0.1902,3.42,1.3,jirón,alta
1324,668,0.2722,2.74,1.85,carretera,media
1324,186,0.3308,2.47,1.14,jirón,alta
1324,648,0.3431,4.0,1.16,carretera,baja
1325,1393,0.1524,2.42,1.11,avenida,media
1325,164,0.1662,1.64,1.94,carretera,alta
1325,866,0.2486,3.38,1.51,jirón,media
1325,1040,0.4376,2.64,1.69,jirón,baja
1325,202,0.5473,5.94,2.46,jirón,media
1325,1078,0.581,2.52,1.16,vía_expresa,baja
1326,113,0.4426,4.75,1.91,vía_expresa,alta
1326,944,0.8363,6.41,2.65,carretera,media
1326,1076,1.149,4.97,2.68,jirón,alta
1326,934,1.3057,5.49,1.92,carretera,alta
1326,1452,1.4385,7.85,2.43,vía_expresa,alta
1326,501,1.6352,5.01,2.68,jirón,baja
1327,645,0.2476,4.68,0.94,carretera,baja
1327,1096,0.5464,5.18,2.03,jirón,alta
1327,136,0.9119,3.72,2.04,avenida,media
1327,991,0.9565,3.65,1.67,carretera,alta
1327,352,0.9898,3.36,2.09,carretera,media
1327,1064,0.99,4.45,1.44,jirón,media
1328,1434,0.2311,3.62,1.49,jirón,baja
1328,265,0.3049,2.65,0.76,jirón,media
1328,927,0.3126,3.23,0.81,jirón,alta
1328,711,0.3265,2.26,1.49,carretera,alta
1328,1135,0.398,3.01,1.76,carretera,media
1328,545,0.441,4.2,2.01,vía_expresa,media
1329,246,0.223,3.22,1.33,vía_expresa,alta
1329,1062,0.5256,2.61,1.24,carretera,baja
1329,32,0.6348,4.37,1.3,vía_expresa,alta
1329,956,0.9354,4.13,1.73,jirón,media
1329,1342,1.0277,4.81,1.45,jirón,baja
1329,1268,1.0442,3.17,1.64,carretera,alta
1330,319,0.3174,3.39,1.55,carretera,media
1330,365,0.5196,3.91,2.25,jirón,media
1330,200,0.6001,3.04,1.61,jirón,baja
1330,588,0.7198,5.85,1.55,avenida,baja
1330,1207,0.7625,4.4,2.26,jirón,alta
1330,518,0.8037,5.69,1.54,jirón,alta
1331,1438,0.2148,4.99,1.15,avenida,alta
1331,1003,0.3062,4.91,1.19,vía_expresa,media
1331,1082,0.5057,4.3,1.88,vía_expresa,baja
1331,1437,0.5156,3.05,1.92,jirón,alta
1331,56,0.5379,2.21,2.37,avenida,alta
1331,1340,0.5911,5.99,1.15,vía_expresa,baja
1332,1347,0.4695,5.01,1.55,jirón,alta
1332,290,0.7072,3.51,2.36,carretera,baja
1332,281,0.7994,3.76,1.18,carretera,media
1332,497,0.935,5.33,2.68,vía_expresa,baja
1332,1469,1.0687,3.79,2.27,avenida,baja
1332,386,1.0868,5.71,2.19,vía_expresa,baja
1333,924,0.3731,1.89,1.91,vía_expresa,alta
1333,536,0.4383,2.05,1.86,avenida,baja
1333,1257,0.4554,5.38,2.22,carretera,media
1333,1418,0.4681,4.3,1.85,vía_expresa,media
1333,757,0.4925,4.43,1.42,avenida,alta
1333,77,0.5077,3.53,2.16,carretera,media
1334,133,0.2779,1.85,0.77,vía_expresa,alta
1334,1276,0.5793,4.13,1.81,carretera,media
1334,825,0.6234,5.74,1.36,jirón,baja
1334,693,0.6923,4.11,1.17,jirón,alta
1334,621,0.8326,3.76,2.55,jirón,media
1334,655,0.9728,4.01,1.71,avenida,media
1335,355,0.0913,1.49,0.68,avenida,alta
1335,1404,0.2358,3.33,0.96,carretera,baja
1335,575,0.3367,2.35,1.78,avenida,media
1335,799,0.4358,4.43,1.99,vía_expresa,media
1335,1068,0.5201,3.82,1.32,carretera,baja
1335,347,0.5226,5.77,1.93,avenida,media
1336,940,0.0758,4.21,0.95,carretera,media
1336,263,0.3609,2.74,2.02,jirón,alta
1336,824,0.391,5.46,2.13,jirón,media
1336,368,0.4094,4.83,1.72,jirón,baja
1336,528,0.5327,5.35,1.22,avenida,media
1336,168,0.5767,5.3,1.26,carretera,baja
1337,1007,0.2358,1.91,1.36,vía_expresa,alta
1337,1035,0.276,1.57,2.19,jirón,media
1337,65,0.2845,4.0,0.99,avenida,media
1337,120,0.2937,4.62,1.47,jirón,alta
1337,590,0.6076,2.76,2.14,avenida,baja
1337,256,0.7295,6.01,1.56,avenida,baja
1338,1050,0.0882,4.45,1.61,jirón,media
1338,1251,0.2829,1.75,1.87,vía_expresa,media
1338,1360,0.3173,4.04,1.99,jirón,alta
1338,774,0.3278,2.58,2.22,carretera,baja
1338,782,0.592,5.22,2.4,jirón,media
1338,978,0.6284,4.83,1.57,jirón,alta
1339,431,0.3958,4.13,1.24,carretera,alta
1339,126,0.4593,4.02,1.18,avenida,alta
1339,1408,0.4701,3.58,1.28,avenida,media
1339,1274,0.5276,4.28,1.93,jirón,alta
1339,314,0.543,4.68,1.73,avenida,media
1339,382,0.8229,6.54,2.33,carretera,alta
1340,1437,0.0812,3.21,1.31,avenida,media
1340,894,0.2679,3.87,1.98,avenida,alta
1340,1462,0.3627,2.23,1.13,vía_expresa,baja
1340,1438,0.4128,2.24,1.77,vía_expresa,media
1340,1331,0.5911,3.34,1.71,jirón,alta
1340,1033,0.8135,3.06,1.3,avenida,media
1341,580,0.3291,5.42,2.06,avenida,baja
1341,348,0.4558,2.71,1.27,vía_expresa,alta
1341,154,0.6602,5.04,1.82,carretera,alta
1341,1205,0.7422,4.07,2.14,vía_expresa,baja
1341,1451,1.0258,4.97,2.54,vía_expresa,media
1341,629,1.09,4.69,1.43,jirón,baja
1342,1268,0.4308,3.44,1.96,carretera,media
1342,189,0.625,3.3,1.25,avenida,alta
1342,273,0.7153,2.44,1.76,jirón,alta
1342,786,0.7654,5.09,1.68,jirón,alta
1342,1111,0.7824,5.28,2.04,carretera,baja
1342,873,0.7949,3.81,2.05,carretera,baja
1343,538,0.1531,2.91,0.84,carretera,media
1343,875,0.2618,5.42,1.28,vía_expresa,media
1343,1212,0.333,3.91,2.2,avenida,baja
1343,257,0.425,4.52,1.01,jirón,media
1343,221,0.5115,3.9,1.04,carretera,baja
1343,1324,0.5173,3.08,1.91,avenida,baja
1344,1026,0.4849,3.32,1.64,carretera,baja
1344,643,0.501,4.44,2.24,jirón,alta
1344,471,0.5031,2.89,1.24,carretera,baja
1344,152,0.5894,4.58,1.2,vía_expresa,baja
1344,835,0.7696,4.63,1.96,carretera,baja
1344,856,1.0335,3.79,2.59,vía_expresa,baja
1345,337,0.1808,2.52,1.95,avenida,baja
1345,80,0.2954,2.61,1.97,vía_expresa,alta
1345,361,0.6329,3.48,2.51,carretera,alta
1345,947,1.3407,5.64,2.65,vía_expresa,media
1345,814,1.4822,4.11,2.9,avenida,alta
1345,846,1.7298,8.39,2.66,avenida,alta
1346,863,0.3888,3.02,2.06,vía_expresa,media
1346,517,0.3923,4.08,2.25,jirón,alta
1346,1474,0.4277,3.4,2.03,avenida,alta
1346,335,0.6226,3.05,2.06,avenida,media
1346,1349,0.6608,4.2,2.42,vía_expresa,alta
1346,915,0.6777,5.97,2.17,avenida,baja
1347,281,0.3662,3.81,1.93,carretera,baja
1347,1332,0.4695,4.76,1.64,carretera,media
1347,1255,0.7006,4.9,1.51,jirón,baja
1347,464,0.7232,4.34,2.18,jirón,baja
1347,1469,0.9398,6.47,2.05,vía_expresa,alta
1347,98,0.9503,4.72,1.41,vía_expresa,alta
1348,1078,0.1179,3.59,1.18,vía_expresa,baja
1348,1492,0.3809,2.69,1.19,avenida,baja
1348,278,0.4868,2.1,1.72,carretera,media
1348,898,0.5642,6.12,2.36,vía_expresa,media
1348,1393,0.6016,5.94,1.18,jirón,media
1348,554,0.635,3.58,1.76,jirón,alta
1349,517,0.269,4.87,1.56,jirón,alta
1349,335,0.5725,5.51,1.24,vía_expresa,alta
1349,255,0.6093,4.71,2.29,carretera,alta
1349,1346,0.6608,2.98,1.93,avenida,alta
1349,1474,0.6912,5.9,1.13,carretera,baja
1349,985,0.8409,5.56,1.74,carretera,media
1350,117,0.4638,2.7,1.96,avenida,alta
1350,1447,0.647,5.47,1.37,vía_expresa,baja
1350,717,0.9525,3.4,1.79,vía_expresa,media
1350,882,1.0329,3.15,2.61,vía_expresa,alta
1350,596,1.1063,6.55,1.82,avenida,media
1350,150,1.1266,6.25,1.46,avenida,alta
1351,753,0.6768,5.29,1.13,vía_expresa,media
1351,1198,0.8209,4.28,1.42,avenida,baja
1351,1142,0.843,5.59,1.69,avenida,media
1351,694,0.8719,5.82,2.15,jirón,alta
1351,1289,0.9368,4.52,2.41,jirón,alta
1351,1028,0.9702,5.19,2.32,carretera,alta
1352,1455,0.8718,5.91,1.47,jirón,alta
1352,977,0.8994,3.87,2.76,vía_expresa,alta
1352,1310,1.017,6.33,2.26,carretera,baja
1352,359,1.2381,6.66,2.52,vía_expresa,alta
1352,1133,1.3517,4.48,2.27,carretera,media
1352,1398,1.3642,5.51,3.07,vía_expresa,alta
1353,456,0.4534,4.72,2.3,jirón,alta
1353,1391,0.5469,4.03,1.07,avenida,alta
1353,270,0.5892,3.47,2.46,jirón,media
1353,543,0.5936,4.78,1.89,vía_expresa,alta
1353,828,0.6553,5.54,1.75,carretera,baja
1353,1066,0.7925,5.44,1.18,avenida,media
1354,130,0.1721,2.5,0.98,avenida,media
1354,1373,0.3569,1.96,2.19,carretera,media
1354,15,0.6548,6.13,1.14,carretera,baja
1354,168,0.6652,3.13,1.21,vía_expresa,media
1354,654,0.8229,4.51,1.42,avenida,media
1354,228,0.9249,3.29,1.52,vía_expresa,alta
1355,1033,0.9408,6.85,2.4,vía_expresa,baja
1355,522,1.0661,4.89,1.73,carretera,baja
1355,582,1.1836,5.01,2.7,carretera,baja
1355,750,1.2082,7.41,2.21,avenida,alta
1355,599,1.2521,4.68,2.33,avenida,media
1355,1462,1.34,7.31,2.25,vía_expresa,baja
1356,1278,0.0567,4.85,0.8,vía_expresa,baja
1356,329,0.2884,2.15,1.27,jirón,baja
1356,1273,0.3297,3.24,2.26,jirón,alta
1356,908,0.3481,1.96,1.56,vía_expresa,media
1356,524,0.361,5.27,1.0,vía_expresa,baja
1356,1489,0.5972,5.5,1.58,vía_expresa,alta
1357,614,0.5401,2.71,1.94,jirón,media
1357,468,0.6541,4.79,1.64,avenida,media
1357,858,0.6737,5.19,2.13,avenida,alta
1357,776,0.7536,5.76,1.73,avenida,baja
1357,217,0.776,3.58,2.21,vía_expresa,baja
1357,237,0.8043,2.98,1.39,avenida,alta
1358,537,0.2902,3.31,1.41,vía_expresa,media
1358,451,0.5379,3.22,0.96,jirón,alta
1358,1375,0.5684,4.68,1.4,avenida,alta
1358,1262,0.8441,6.14,2.68,carretera,baja
1358,1488,0.9767,4.29,2.38,vía_expresa,baja
1358,52,1.0151,4.9,2.36,carretera,alta
1359,1037,0.3511,5.26,1.16,avenida,media
1359,1307,0.6957,4.2,1.37,jirón,media
1359,885,0.8341,5.77,1.87,vía_expresa,media
1359,96,0.9674,4.36,2.57,jirón,media
1359,182,1.0452,3.53,1.57,vía_expresa,baja
1359,1412,1.2179,7.41,2.06,carretera,media
1360,1251,0.2083,1.45,2.12,jirón,alta
1360,1338,0.3173,5.42,0.82,vía_expresa,alta
1360,1050,0.3549,3.68,2.0,carretera,baja
1360,978,0.3709,2.25,1.1,vía_expresa,alta
1360,774,0.6255,2.94,2.43,vía_expresa,alta
1360,1384,0.6788,2.96,1.68,carretera,media
1361,463,0.2281,1.56,1.27,jirón,media
1361,356,0.4473,4.56,0.97,avenida,media
1361,317,0.5134,5.23,2.36,vía_expresa,alta
1361,445,0.548,5.9,1.08,jirón,media
1361,1156,0.5683,5.65,1.36,carretera,baja
1361,808,0.5898,2.45,2.47,vía_expresa,baja
1362,512,0.4944,3.06,2.22,carretera,alta
1362,970,0.9589,5.5,2.32,vía_expresa,media
1362,510,1.0028,5.76,1.52,carretera,media
1362,1006,1.0269,6.11,1.97,vía_expresa,baja
1362,570,1.2947,4.87,3.01,vía_expresa,media
1362,873,1.42,4.83,2.93,jirón,alta
1363,79,0.4958,5.15,2.28,vía_expresa,baja
1363,877,0.6591,5.28,1.83,avenida,baja
1363,129,0.7418,3.56,2.17,jirón,alta
1363,205,0.7674,5.42,1.26,carretera,baja
1363,681,0.7873,5.67,2.0,carretera,baja
1363,996,0.8093,4.41,2.37,carretera,alta
1364,397,0.4307,4.53,2.24,avenida,baja
1364,998,0.488,5.55,1.69,vía_expresa,alta
1364,1315,0.4897,2.98,2.01,avenida,media
1364,458,0.5176,4.1,2.15,avenida,media
1364,799,0.52,5.45,2.31,avenida,alta
1364,495,0.562,2.61,1.0,jirón,media
1365,634,0.2809,4.41,0.78,avenida,alta
1365,1319,0.324,5.0,0.94,avenida,media
1365,110,0.368,3.24,2.24,jirón,media
1365,1163,0.4506,5.73,1.66,vía_expresa,alta
1365,568,0.5203,4.4,1.89,avenida,baja
1365,1166,0.5846,6.17,1.14,vía_expresa,alta
1366,780,0.1477,2.51,0.66,jirón,alta
1366,1322,0.2744,1.85,2.1,carretera,media
1366,737,0.323,5.5,2.02,carretera,baja
1366,1405,0.3753,3.77,1.04,carretera,alta
1366,1020,0.4099,3.91,1.13,jirón,baja
1366,636,0.7596,4.35,2.36,carretera,alta
1367,1385,0.4498,5.51,1.97,avenida,baja
1367,446,0.6765,3.91,2.37,jirón,baja
1367,1218,0.7066,3.39,1.22,carretera,alta
1367,1491,0.7672,4.27,1.78,carretera,media
1367,1089,0.8647,5.59,2.54,vía_expresa,media
1367,325,0.9476,4.31,2.58,avenida,baja
1368,1124,0.1743,1.44,2.12,carretera,baja
1368,872,0.3041,2.82,2.15,vía_expresa,media
1368,742,0.357,4.31,1.4,carretera,baja
1368,1290,0.4291,3.97,1.08,carretera,baja
1368,990,0.4338,5.04,1.06,jirón,baja
1368,384,0.5141,2.12,2.43,carretera,alta
1369,1292,0.6576,6.23,1.89,vía_expresa,media
1369,635,0.9221,3.86,2.66,vía_expresa,baja
1369,842,0.9629,6.5,2.32,carretera,media
1369,156,1.0412,5.04,1.87,vía_expresa,baja
1369,521,1.3008,5.62,1.63,carretera,alta
1369,736,1.3489,4.5,2.01,avenida,alta
1370,673,0.2262,2.33,1.1,carretera,baja
1370,1402,0.2538,4.21,1.43,carretera,alta
1370,879,0.5298,4.24,1.72,jirón,baja
1370,1265,0.5551,3.84,1.55,vía_expresa,alta
1370,85,0.6334,3.05,1.59,vía_expresa,baja
1370,441,0.6871,6.18,1.74,jirón,baja
1371,607,0.1912,2.34,1.47,avenida,baja
1371,376,0.3139,3.51,1.11,carretera,baja
1371,747,0.3223,3.77,1.69,carretera,media
1371,173,0.3386,4.22,1.49,avenida,baja
1371,1122,0.3683,5.36,1.99,jirón,alta
1371,224,0.4187,1.91,2.15,vía_expresa,baja
1372,147,0.4239,4.56,0.9,jirón,alta
1372,715,0.6038,3.39,2.31,avenida,baja
1372,735,0.6879,5.37,2.08,carretera,media
1372,83,0.7066,4.23,2.27,jirón,media
1372,354,0.8305,3.04,2.53,carretera,alta
1372,1299,0.8649,3.72,1.34,jirón,baja
1373,130,0.2571,5.31,1.82,avenida,alta
1373,15,0.3069,3.34,1.76,vía_expresa,media
1373,1354,0.3569,5.14,1.76,vía_expresa,media
1373,1397,0.5957,4.75,2.45,carretera,media
1373,228,0.5973,4.12,1.96,avenida,alta
1373,168,0.7301,6.17,1.24,avenida,media
1374,210,0.0905,1.19,0.92,carretera,baja
1374,314,0.4622,4.89,2.16,jirón,media
1374,911,0.5072,2.09,1.06,vía_expresa,media
1374,431,0.544,4.93,2.14,carretera,alta
1374,11,0.6243,3.14,2.33,carretera,baja
1374,1339,0.9341,3.4,1.61,jirón,alta
1375,52,0.4467,2.41,1.28,carretera,media
1375,1358,0.5684,4.04,2.14,vía_expresa,media
1375,31,0.8101,3.63,1.86,carretera,baja
1375,537,0.8106,3.28,1.35,carretera,baja
1375,1247,0.8901,3.15,2.66,carretera,alta
1375,191,1.039,4.31,2.88,jirón,alta
1376,604,0.2022,2.92,1.47,vía_expresa,alta
1376,48,0.2037,4.47,1.41,carretera,baja
1376,81,0.4206,5.09,0.88,carretera,media
1376,553,0.427,3.18,1.9,jirón,media
1376,488,0.5121,4.68,2.12,carretera,media
1376,221,0.6368,5.28,1.13,vía_expresa,alta
1377,1418,0.3119,4.43,1.85,jirón,alta
1377,1297,0.3602,4.08,1.6,jirón,baja
1377,309,0.442,4.46,0.96,carretera,media
1377,77,0.5106,3.65,2.21,vía_expresa,alta
